-2.800058841705322266e+00,2.824995517730712891e+00,4.346656426787376404e-02
-1.900054693222045898e+00,2.824996232986450195e+00,4.346651583909988403e-02
-1.000879526138305664e+00,2.827695846557617188e+00,4.346537217497825623e-02
-1.065846458077430725e-01,2.824559211730957031e+00,4.346707835793495178e-02
-2.354989767074584961e+00,2.049073696136474609e+00,4.346464574337005615e-02
-1.454576492309570312e+00,2.047326087951660156e+00,4.346536472439765930e-02
7.882578372955322266e-01,2.823682785034179688e+00,4.344848543405532837e-02
-5.538371205329895020e-01,2.053973913192749023e+00,4.346558824181556702e-02
-1.907840490341186523e+00,1.279106497764587402e+00,4.346489533782005310e-02
1.683230400085449219e+00,2.822208404541015625e+00,4.346743971109390259e-02
3.381547033786773682e-01,2.044225215911865234e+00,4.346697404980659485e-02
-1.009736776351928711e+00,1.275633215904235840e+00,4.346475750207901001e-02
2.578186511993408203e+00,2.820794343948364258e+00,4.346826300024986267e-02
1.232443332672119141e+00,2.043256044387817383e+00,4.346835613250732422e-02
-1.105918139219284058e-01,1.274861812591552734e+00,4.346705228090286255e-02
3.024717092514038086e+00,2.040754318237304688e+00,4.346930608153343201e-02
2.127972602844238281e+00,2.041533946990966797e+00,4.346366226673126221e-02
7.812894582748413086e-01,1.263899922370910645e+00,4.346498101949691772e-02
2.574835062026977539e+00,1.262645006179809570e+00,4.346783831715583801e-02
1.226722955703735352e+00,4.845582246780395508e-01,4.346621781587600708e-02
3.023089408874511719e+00,4.891972839832305908e-01,4.346644133329391479e-02
1.687019824981689453e+00,1.266133666038513184e+00,4.346659034490585327e-02
2.120320320129394531e+00,4.877305328845977783e-01,4.346611723303794861e-02
2.573045253753662109e+00,-2.862361073493957520e-01,4.346427321434020996e-02
1.674528479576110840e+00,-2.962266206741333008e-01,4.346618801355361938e-02
3.446967303752899170e-01,4.973676800727844238e-01,4.346474260091781616e-02
3.026629447937011719e+00,-1.059273481369018555e+00,4.346644133329391479e-02
2.126343488693237305e+00,-1.059550046920776367e+00,4.346482455730438232e-02
7.731325626373291016e-01,-2.889999747276306152e-01,4.346755519509315491e-02
2.574780225753784180e+00,-1.835238218307495117e+00,4.346784204244613647e-02
1.674206614494323730e+00,-1.834961414337158203e+00,4.346685111522674561e-02
1.221861720085144043e+00,-1.070544958114624023e+00,4.346505552530288696e-02
3.026631355285644531e+00,-2.609242200851440430e+00,4.346783459186553955e-02
2.125190734863281250e+00,-2.608361482620239258e+00,4.346576705574989319e-02
7.712683677673339844e-01,-1.829791784286499023e+00,4.346740618348121643e-02
1.218888163566589355e+00,-2.610779285430908203e+00,4.346756637096405029e-02
3.224527835845947266e-01,-2.602072477340698242e+00,4.346387460827827454e-02
3.303340077400207520e-01,-1.066467642784118652e+00,4.346640408039093018e-02
-1.229458600282669067e-01,-1.835579276084899902e+00,4.346665740013122559e-02
-5.758097171783447266e-01,-2.595534086227416992e+00,4.346685856580734253e-02
-5.661737918853759766e-01,-1.060582160949707031e+00,4.346492141485214233e-02
-1.018530249595642090e+00,-1.832133531570434570e+00,4.346762225031852722e-02
-1.470082998275756836e+00,-2.593215465545654297e+00,4.346536472439765930e-02
-1.459671735763549805e+00,-1.058725953102111816e+00,4.346720129251480103e-02
-1.911595582962036133e+00,-1.829608678817749023e+00,4.346578940749168396e-02
-2.367429971694946289e+00,-2.587544202804565430e+00,4.346792399883270264e-02
-2.353028059005737305e+00,-1.056862115859985352e+00,4.346751421689987183e-02
-2.806094884872436523e+00,-1.826840400695800781e+00,4.346738010644912720e-02
-2.797261953353881836e+00,-2.781943678855895996e-01,4.346876591444015503e-02
-1.912016391754150391e+00,-2.868252694606781006e-01,4.346528276801109314e-02
-2.357033729553222656e+00,4.972354471683502197e-01,4.346598684787750244e-02
-1.456511616706848145e+00,4.972525835037231445e-01,4.346979781985282898e-02
-1.018406748771667480e+00,-2.883551418781280518e-01,4.346540197730064392e-02
-5.646436214447021484e-01,4.932325780391693115e-01,4.346626251935958862e-02
-2.807727813720703125e+00,1.264963626861572266e+00,4.346461966633796692e-02
-1.047576740384101868e-01,-2.845186591148376465e-01,4.346299916505813599e-02
