-2.175053596496582031e+00,1.499972581863403320e+00,3.546612709760665894e-02,-2.175053596496582031e+00,1.499972581863403320e+00,3.546612709760665894e-02
-1.626162767410278320e+00,1.492502331733703613e+00,3.546515479683876038e-02,-1.626162767410278320e+00,1.492502331733703613e+00,3.546515479683876038e-02
-1.094917297363281250e+00,1.485180258750915527e+00,3.546545654535293579e-02,-1.094917297363281250e+00,1.485180258750915527e+00,3.546545654535293579e-02
-8.282086253166198730e-01,9.862494468688964844e-01,3.546623885631561279e-02,-8.282086253166198730e-01,9.862494468688964844e-01,3.546623885631561279e-02
-3.071424365043640137e-01,9.828787446022033691e-01,3.546563535928726196e-02,-3.071424365043640137e-01,9.828787446022033691e-01,3.546563535928726196e-02
2.261175960302352905e-01,9.771052598953247070e-01,3.546020016074180603e-02,2.261175960302352905e-01,9.771052598953247070e-01,3.546020016074180603e-02
7.628039121627807617e-01,9.713406562805175781e-01,3.546363115310668945e-02,7.628039121627807617e-01,9.713406562805175781e-01,3.546363115310668945e-02
1.308612704277038574e+00,9.719526171684265137e-01,3.546658903360366821e-02,1.308612704277038574e+00,9.719526171684265137e-01,3.546658903360366821e-02
1.866846799850463867e+00,9.675327539443969727e-01,3.546576946973800659e-02,1.866846799850463867e+00,9.675327539443969727e-01,3.546576946973800659e-02
2.126116752624511719e+00,4.992600977420806885e-01,3.546466305851936340e-02,2.126116752624511719e+00,4.992600977420806885e-01,3.546466305851936340e-02
1.856300115585327148e+00,4.093488305807113647e-02,3.546355664730072021e-02,1.856300115585327148e+00,4.093488305807113647e-02,3.546355664730072021e-02
2.133918285369873047e+00,-4.410457909107208252e-01,3.546500951051712036e-02,2.133918285369873047e+00,-4.410457909107208252e-01,3.546500951051712036e-02
1.855012416839599609e+00,-9.135485887527465820e-01,3.546480461955070496e-02,1.855012416839599609e+00,-9.135485887527465820e-01,3.546480461955070496e-02
2.131141901016235352e+00,-1.388530015945434570e+00,3.546445071697235107e-02,2.131141901016235352e+00,-1.388530015945434570e+00,3.546445071697235107e-02
1.851587295532226562e+00,-1.855165958404541016e+00,3.546388074755668640e-02,1.851587295532226562e+00,-1.855165958404541016e+00,3.546388074755668640e-02
1.310144186019897461e+00,-1.852218866348266602e+00,3.546449914574623108e-02,1.851587295532226562e+00,-1.855165958404541016e+00,3.546388074755668640e-02
1.310144186019897461e+00,-1.852218866348266602e+00,3.546449914574623108e-02,1.310144186019897461e+00,-1.852218866348266602e+00,3.546449914574623108e-02
7.723122835159301758e-01,-1.853575587272644043e+00,3.546481207013130188e-02,1.310144186019897461e+00,-1.852218866348266602e+00,3.546449914574623108e-02
7.723122835159301758e-01,-1.853575587272644043e+00,3.546481207013130188e-02,7.723122835159301758e-01,-1.853575587272644043e+00,3.546481207013130188e-02
