-2.175116539001464844e+00,1.999969840049743652e+00,3.546541556715965271e-02,-2.175116539001464844e+00,1.999969840049743652e+00,3.546541556715965271e-02
-1.645555734634399414e+00,1.992607831954956055e+00,3.546549752354621887e-02,-1.645555734634399414e+00,1.992607831954956055e+00,3.546549752354621887e-02
-1.118900775909423828e+00,1.985182881355285645e+00,3.546806424856185913e-02,-1.118900775909423828e+00,1.985182881355285645e+00,3.546806424856185913e-02
-5.989827513694763184e-01,1.979469895362854004e+00,3.546860069036483765e-02,-5.989827513694763184e-01,1.979469895362854004e+00,3.546860069036483765e-02
-5.578224733471870422e-02,1.965194463729858398e+00,3.546388447284698486e-02,-5.989827513694763184e-01,1.979469895362854004e+00,3.546860069036483765e-02
-5.989827513694763184e-01,1.979469895362854004e+00,3.546860069036483765e-02,-1.118900775909423828e+00,1.985182881355285645e+00,3.546806424856185913e-02
-5.989827513694763184e-01,1.979469895362854004e+00,3.546860069036483765e-02,-5.989827513694763184e-01,1.979469895362854004e+00,3.546860069036483765e-02
-8.637581467628479004e-01,1.510561585426330566e+00,3.546405583620071411e-02,-8.637581467628479004e-01,1.510561585426330566e+00,3.546405583620071411e-02
-8.637581467628479004e-01,1.510561585426330566e+00,3.546405583620071411e-02,-1.645555734634399414e+00,1.992607831954956055e+00,3.546549752354621887e-02
-8.637581467628479004e-01,1.510561585426330566e+00,3.546405583620071411e-02,-1.118900775909423828e+00,1.985182881355285645e+00,3.546806424856185913e-02
-1.421757221221923828e+00,1.513831973075866699e+00,3.546749800443649292e-02,-8.637581467628479004e-01,1.510561585426330566e+00,3.546405583620071411e-02
-1.421757221221923828e+00,1.513831973075866699e+00,3.546749800443649292e-02,-1.421757221221923828e+00,1.513831973075866699e+00,3.546749800443649292e-02
-1.685394287109375000e+00,1.047652959823608398e+00,3.546402230858802795e-02,-1.685394287109375000e+00,1.047652959823608398e+00,3.546402230858802795e-02
-1.429900288581848145e+00,5.872006416320800781e-01,3.546423837542533875e-02,-1.429900288581848145e+00,5.872006416320800781e-01,3.546423837542533875e-02
-9.070147275924682617e-01,5.860169529914855957e-01,3.546878322958946228e-02,-9.070147275924682617e-01,5.860169529914855957e-01,3.546878322958946228e-02
-3.792710304260253906e-01,5.817687511444091797e-01,3.546564280986785889e-02,-3.792710304260253906e-01,5.817687511444091797e-01,3.546564280986785889e-02
1.483264267444610596e-01,5.744006037712097168e-01,3.546109423041343689e-02,1.483264267444610596e-01,5.744006037712097168e-01,3.546109423041343689e-02
6.766815185546875000e-01,5.664910674095153809e-01,3.546471148729324341e-02,6.766815185546875000e-01,5.664910674095153809e-01,3.546471148729324341e-02
1.221219778060913086e+00,5.671619772911071777e-01,3.546423465013504028e-02,1.221219778060913086e+00,5.671619772911071777e-01,3.546423465013504028e-02
1.476124882698059082e+00,1.062123775482177734e-01,3.546615689992904663e-02,1.476124882698059082e+00,1.062123775482177734e-01,3.546615689992904663e-02
2.004490375518798828e+00,1.139690205454826355e-01,3.546705469489097595e-02,1.476124882698059082e+00,1.062123775482177734e-01,3.546615689992904663e-02
2.004490375518798828e+00,1.139690205454826355e-01,3.546705469489097595e-02,2.004490375518798828e+00,1.139690205454826355e-01,3.546705469489097595e-02
1.736400842666625977e+00,-3.420996665954589844e-01,3.546193987131118774e-02,1.736400842666625977e+00,-3.420996665954589844e-01,3.546193987131118774e-02
2.006196737289428711e+00,-8.036876320838928223e-01,3.545992821455001831e-02,2.006196737289428711e+00,-8.036876320838928223e-01,3.545992821455001831e-02
1.744194984436035156e+00,-1.252624988555908203e+00,3.546312823891639709e-02,1.744194984436035156e+00,-1.252624988555908203e+00,3.546312823891639709e-02
1.475939750671386719e+00,-1.715589523315429688e+00,3.546452149748802185e-02,1.475939750671386719e+00,-1.715589523315429688e+00,3.546452149748802185e-02
9.412930011749267578e-01,-1.710170030593872070e+00,3.546897321939468384e-02,1.475939750671386719e+00,-1.715589523315429688e+00,3.546452149748802185e-02
9.412930011749267578e-01,-1.710170030593872070e+00,3.546897321939468384e-02,9.412930011749267578e-01,-1.710170030593872070e+00,3.546897321939468384e-02
6.753041148185729980e-01,-2.166954755783081055e+00,3.546481952071189880e-02,6.753041148185729980e-01,-2.166954755783081055e+00,3.546481952071189880e-02
