-2.250127315521240234e+00,1.999961733818054199e+00,3.546530753374099731e-02,-2.250127315521240234e+00,1.999961733818054199e+00,3.546530753374099731e-02
-2.250127315521240234e+00,1.999961733818054199e+00,3.546530753374099731e-02,-1.729370355606079102e+00,1.992338061332702637e+00,3.546746820211410522e-02
-1.729370355606079102e+00,1.992338061332702637e+00,3.546746820211410522e-02,-1.185332536697387695e+00,1.985186100006103516e+00,3.546737506985664368e-02
-1.185332536697387695e+00,1.985186100006103516e+00,3.546737506985664368e-02,-6.323331594467163086e-01,1.975644230842590332e+00,3.546643257141113281e-02
-6.323331594467163086e-01,1.975644230842590332e+00,3.546643257141113281e-02,-9.342233836650848389e-02,1.968682765960693359e+00,3.546670824289321899e-02
-9.342233836650848389e-02,1.968682765960693359e+00,3.546670824289321899e-02,4.539148509502410889e-01,1.961523771286010742e+00,3.546613454818725586e-02
4.539148509502410889e-01,1.961523771286010742e+00,3.546613454818725586e-02,1.014714360237121582e+00,1.953386902809143066e+00,3.546486794948577881e-02
1.014714360237121582e+00,1.953386902809143066e+00,3.546486794948577881e-02,1.575165987014770508e+00,1.948527216911315918e+00,3.546516969799995422e-02
1.575165987014770508e+00,1.948527216911315918e+00,3.546516969799995422e-02,2.136595964431762695e+00,1.947788000106811523e+00,3.546493873000144958e-02
2.136595964431762695e+00,1.947788000106811523e+00,3.546493873000144958e-02,1.846540212631225586e+00,1.490847587585449219e+00,3.547112271189689636e-02
1.846540212631225586e+00,1.490847587585449219e+00,3.547112271189689636e-02,2.119263648986816406e+00,1.008795976638793945e+00,3.546354919672012329e-02
2.119263648986816406e+00,1.008795976638793945e+00,3.546354919672012329e-02,1.838817596435546875e+00,5.295143127441406250e-01,3.546586632728576660e-02
1.838817596435546875e+00,5.295143127441406250e-01,3.546586632728576660e-02,2.111526966094970703e+00,5.527992919087409973e-02,3.546183183789253235e-02
2.111526966094970703e+00,5.527992919087409973e-02,3.546183183789253235e-02,1.825441002845764160e+00,-4.363069534301757812e-01,3.546230122447013855e-02
1.825441002845764160e+00,-4.363069534301757812e-01,3.546230122447013855e-02,2.111657142639160156e+00,-9.321811795234680176e-01,3.546888008713722229e-02
2.111657142639160156e+00,-9.321811795234680176e-01,3.546888008713722229e-02,1.833383321762084961e+00,-1.414047122001647949e+00,3.546589985489845276e-02
1.833383321762084961e+00,-1.414047122001647949e+00,3.546589985489845276e-02,2.115407466888427734e+00,-1.901279926300048828e+00,3.545836359262466431e-02
2.115407466888427734e+00,-1.901279926300048828e+00,3.545836359262466431e-02,1.560187816619873047e+00,-1.897657394409179688e+00,3.546538576483726501e-02
1.560187816619873047e+00,-1.897657394409179688e+00,3.546538576483726501e-02,9.861714839935302734e-01,-1.899233698844909668e+00,3.547101840376853943e-02
9.861714839935302734e-01,-1.899233698844909668e+00,3.547101840376853943e-02,4.327589273452758789e-01,-1.900743007659912109e+00,3.546816855669021606e-02
4.327589273452758789e-01,-1.900743007659912109e+00,3.546816855669021606e-02,-1.355281621217727661e-01,-1.902765989303588867e+00,3.546544536948204041e-02
-1.355281621217727661e-01,-1.902765989303588867e+00,3.546544536948204041e-02,1.400922387838363647e-01,-1.427085876464843750e+00,3.546898439526557922e-02
1.400922387838363647e-01,-1.427085876464843750e+00,3.546898439526557922e-02,7.114716172218322754e-01,-1.438938498497009277e+00,3.546128422021865845e-02
7.114716172218322754e-01,-1.438938498497009277e+00,3.546128422021865845e-02,1.268469929695129395e+00,-1.434059619903564453e+00,3.546714037656784058e-02
1.268469929695129395e+00,-1.434059619903564453e+00,3.546714037656784058e-02,9.855296015739440918e-01,-9.464593529701232910e-01,3.546374291181564331e-02
9.855296015739440918e-01,-9.464593529701232910e-01,3.546374291181564331e-02,1.574033975601196289e+00,-9.556014537811279297e-01,3.546798229217529297e-02
1.574033975601196289e+00,-9.556014537811279297e-01,3.546798229217529297e-02,1.297504186630249023e+00,-4.826084375381469727e-01,3.546593710780143738e-02
1.297504186630249023e+00,-4.826084375381469727e-01,3.546593710780143738e-02,7.472809553146362305e-01,-4.825511872768402100e-01,3.546829149127006531e-02
7.472809553146362305e-01,-4.825511872768402100e-01,3.546829149127006531e-02,4.683289229869842529e-01,-9.778312444686889648e-01,3.546259179711341858e-02
